Unnamed: 0,Finance company,Public company,Before,Operation,After,Date
21915,46,7261,8.75港元,上调,11.44港元,2013-02-18
21916,46,3325,3.95港元,上调,5.50港元,2013-02-18
21917,46,6484,7.60港元,下调,5.05港元,2013-02-18
21918,46,2268,11.40港元,上调,11.77港元,2013-02-18
21919,39,6593,,下调,70元,2013-02-18
21920,39,2637,6.77港元,上调,8.07港元,2013-02-06
21921,34,6886,6.20港元,上调,7.10港元,2013-02-05
21922,153,6454,220新台币元,下调,200元,2013-02-05
21923,101,6481,7.00港元,上调,9.20港元,2013-02-05
21924,0,6578,,上调,30.40元,2013-02-05
21925,350,6599,5.96港元,上调,7.30港元,2013-02-05
21926,46,6600,,上调,413元,2013-02-05
21927,46,6937,,下调,222元,2013-02-05
21928,791,1804,,上调,75.80元,2013-02-05
21929,101,3608,20.00港元,下调,17.50港元,2013-02-04
21930,34,4623,10.00港元,下调,9.00港元,2013-02-01
21931,34,1059,,下调,8.50港元,2013-02-01
21932,432,6604,8.55港元,定为,8.55港元,2013-02-01
21933,13,5005,,上调,755元,2013-02-01
21934,13,6605,3.50港元,上调,3.90港元,2013-02-01
21935,217,5005,,上调,850元,2013-02-01
21936,208,6606,2.70港元,下调,2.30港元,2013-02-01
21937,34,3823,6.00港元,下调,5.90港元,2013-01-31
21938,34,6167,5.40港元,上调,6.40港元,2013-01-31
21939,13,4811,8.40港元,上调,10.00港元,2013-01-31
21940,4,6454,,下调,280元,2013-01-31
21941,444,6355,,上调,新台币27.00元,2013-01-30
21942,4,6612,,上调,107元,2013-01-30
21943,4,6613,,上调,28.00元,2013-01-30
21944,4,2764,,上调,120元,2013-01-30
21945,13,7972,8.70港元,上调,12.43港元,2013-01-30
21946,13,7197,,上调,62元,2013-01-30
21947,4,2493,21.80港元,上调,31.80港元,2013-01-29
21948,4,3325,4.20港元,上调,5.50港元,2013-01-29
21949,4,4415,14.00港元,上调,15.60港元,2013-01-29
21950,4,2638,4.55港元,上调,5.70港元,2013-01-29
21951,4,4570,3.26港元,上调,3.70港元,2013-01-29
21952,4,3323,,上调,285元,2013-01-29
21953,4,484,6.10港元,上调,8.00港元,2013-01-29
21954,34,4570,3.50港元,上调,4.20港元,2013-01-28
21955,36,2764,,上调,106元,2013-01-28
21956,13,6354,,下调,新台币123元,2013-01-25
21957,153,6519,0.40美元,上调,0.60美元,2013-01-21
21958,436,6519,0.48美元,上调,0.55美元,2013-01-21
21959,39,4811,8.00港元,上调,9.00港元,2013-01-18
21960,229,4054,131.00港元,上调,150.60港元,2013-01-17
21961,13,6527,7.10港元,上调,7.65港元,2013-01-16
21962,190,1408,20.00港元,上调,24.00港元,2013-01-16
21963,190,2271,20.00港元,上调,24.50港元,2013-01-16
21964,190,2272,15.50港元,上调,20.00港元,2013-01-16
21965,190,4450,58.50港元,上调,70.00港元,2013-01-16
21966,190,6669,35港元,上调,45港元,2013-01-16
21967,16,2273,32港元,上调,40港元,2013-01-16
21968,4,6713,,上调,新台币55元,2013-01-16
21969,4,7033,,下调,新台币90元,2013-01-16
21970,46,6513,,下调,66.00元,2013-01-15
21971,46,2271,17.30港元,上调,20.60港元,2013-01-15
21972,46,6354,,下调,119元,2013-01-15
21973,46,6734,2.50港元,上调,3.40港元,2013-01-14
21974,13,2272,15.60港元,上调,19.80港元,2013-01-14
21975,13,4775,10.40港元,下调,8.15港元,2013-01-14
21976,13,2273,33.30港元,上调,37.00港元,2013-01-14
21977,13,4450,17.80美元,上调,25.40美元,2013-01-14
21978,13,6669,35.80港元,上调,42.00港元,2013-01-14
21979,13,1408,19.50港元,上调,22.30港元,2013-01-14
21980,13,6635,,上调,18.80元,2013-01-14
21981,39,6636,,下调,2.55港元,2013-01-11
21982,46,6589,5.10港元,定为,5.10港元,2013-01-10
21983,0,10297,16.60港元,上调,19港元,2013-01-09
21984,0,6578,,上调,新台币22.40元,2013-01-09
21985,46,6892,29.20港元,上调,33.40港元,2013-01-09
21986,46,5295,3.00港元,上调,5.20港元,2013-01-09
21987,13,1609,11.00港元,上调,16.75港元,2013-01-08
21988,13,6160,3.4港元,上调,5.2港元,2013-01-08
21989,13,5005,,上调,新台币830元,2013-01-08
21990,13,6503,,下调,新台币95元,2013-01-08
21991,13,6454,,上调,新台币220元,2013-01-08
21992,39,961,137美元,下调,113美元,2013-01-07
21993,0,6915,3.69港元,上调,4.28港元,2013-01-07
21994,0,6642,3.67港元,上调,4.49港元,2013-01-07
21995,0,6643,6.38港元,上调,7.45港元,2013-01-07
21996,0,7804,5.87港元,上调,6.80港元,2013-01-07
21997,16,8271,72港元,上调,83港元,2013-01-07
21998,0,6644,,下调,18.20元,2013-01-03
21999,101,1722,88.10港元,上调,89.90港元,2013-01-03
22000,153,7338,22.50港元,上调,32.95港元,2012-12-21
22001,153,2271,15.60港元,上调,19.15港元,2012-12-21
22002,46,6650,1.16港元,上调,1.55港元,2012-12-21
22003,39,6690,13.00港元,下调,9.00港元,2012-12-20
22004,4,6690,12.50港元,下调,9.00港元,2012-12-19
22005,208,10298,,上调,15.60元,2012-12-19
22006,46,5123,,上调,新台币16.30元,2012-12-19
22007,46,7051,,上调,新台币19.10元,2012-12-19
22008,39,4053,33.50港元,上调,43.00港元,2012-12-18
22009,39,7804,5.33港元,上调,6.36港元,2012-12-18
22010,39,3714,6.08港元,上调,7.04港元,2012-12-18
22011,39,6744,3.56港元,上调,4.21港元,2012-12-18
22012,39,6477,3.40港元,上调,4.10港元,2012-12-18
22013,39,6505,3.25港元,上调,4.48港元,2012-12-18
22014,39,2532,15.16港元,上调,18.10港元,2012-12-18
22015,39,6339,4.49港元,上调,4.66港元,2012-12-18
22016,39,3014,5.94港元,上调,6.94港元,2012-12-18
22017,4,6539,6.40港元,下调,4.90港元,2012-12-17
22018,13,7051,,上调,18.40元,2012-12-17
22019,13,5123,,上调,16.9元,2012-12-17
22020,46,4612,14.34港元,上调,16.73港元,2012-12-11
22021,46,6659,57.72港元,上调,67.30港元,2012-12-11
22022,46,6660,117.26港元,上调,143.70港元,2012-12-11
22023,46,6661,126.00港元,上调,136.50港元,2012-12-11
22024,27,10299,,下调,每盎司1,2012-12-05
22025,27,10300,,下调,每盎司1,2012-12-05
22026,4,6454,,上调,新台币255元,2012-12-05
22027,229,7261,12.00港元,上调,14.00港元,2012-12-05
22028,432,6494,8.54港元,下调,8.20港元,2012-12-04
22029,34,3145,2.20港元,上调,3.20港元,2012-11-29
22030,13,6388,23港元,定为,23港元,2012-11-29
22031,432,3325,2.80港元,上调,3.30港元,2012-11-29
22032,432,5413,4.50港元,上调,6.30港元,2012-11-29
22033,46,6664,5.00港元,上调,7.70港元,2012-11-29
22034,46,2958,14.70港元,下调,13.60港元,2012-11-29
22035,46,6536,8.50港元,上调,9.00港元,2012-11-29
22036,46,4617,28港元,上调,30港元,2012-11-29
22037,190,3823,5.40港元,上调,5.60港元,2012-11-28
22038,34,6669,34.03港元,上调,34.28港元,2012-11-26
22039,46,6444,6.35港元,上调,7.00港元,2012-11-23
22040,34,4239,17.10港元,下调,14.80港元,2012-11-21
22041,432,6673,17.85港元,下调,14.12港元,2012-11-21
22042,13,6479,57.00港元,下调,43.00港元,2012-11-21
22043,217,6622,,下调,14.00元,2012-11-21
22044,217,6674,4.20港元,下调,2.70港元,2012-11-21
22045,217,650,2.75港元,上调,4.05港元,2012-11-21
22046,217,2576,36.40港元,上调,42.30港元,2012-11-21
22047,39,6899,5.70美元,下调,3.50美元,2012-11-21
22048,39,10301,7.00港元,定为,7.00港元,2012-11-21
22049,39,10302,5.70港元,定为,5.70港元,2012-11-21
22050,39,10303,12.00港元,定为,12.00港元,2012-11-21
22051,46,6312,17.10港元,上调,21.80港元,2012-11-21
22052,350,4623,7.96港元,上调,9.73港元,2012-11-20
22053,350,6680,0.97港元,下调,0.89港元,2012-11-20
22054,153,6501,,上调,24.00元,2012-11-20
22055,46,6494,7.00港元,上调,9.00港元,2012-11-20
22056,34,6481,12.40港元,下调,10.60港元,2012-11-19
22057,16,6681,7.40港元,上调,9.50港元,2012-11-19
22058,39,10304,7.12港元,上调,9.17港元,2012-11-19
22059,39,10305,36.96港元,上调,41.11港元,2012-11-19
22060,39,10306,22.67港元,上调,23.81港元,2012-11-19
22061,39,6085,34.05港元,上调,36.53港元,2012-11-19
22062,39,6660,106.46港元,上调,117.06港元,2012-11-19
22063,350,6682,13.80港元,下调,10.95港元,2012-11-16
22064,3,6454,,上调,298元,2012-11-15
22065,34,3217,,上调,120元,2012-11-14
22066,34,425,37美元,定为,37美元,2012-11-14
22067,190,5575,14.00港元,上调,16.90港元,2012-11-14
22068,4,3217,,上调,120元,2012-11-14
22069,46,6163,19.90港元,上调,23.80港元,2012-11-14
22070,39,6527,7.20港元,上调,7.75港元,2012-11-13
22071,46,6454,,上调,新台币265元,2012-11-13
22072,39,1803,40.00港元,下调,27.70港元,2012-11-09
22073,39,6406,36.00港元,下调,28.90港元,2012-11-09
22074,39,4801,26.70港元,上调,30.20港元,2012-11-09
22075,101,2268,10.00港元,下调,8.20港元,2012-11-09
22076,46,4054,122.10港元,上调,139.20港元,2012-11-09
22077,46,6854,2.40港元,下调,1.25港元,2012-11-09
22078,46,5966,4.20港元,上调,4.70港元,2012-11-09
22079,46,7090,2.55港元,下调,1.45港元,2012-11-09
22080,190,6472,34.95港元,上调,44.36港元,2012-11-08
22081,190,6680,24港元,下调,21港元,2012-11-08
22082,46,6472,35.43港元,上调,42.10港元,2012-11-08
22083,34,6688,17.50港元,上调,18.40港元,2012-11-06
22084,39,3867,83港元,上调,110港元,2012-11-06
22085,39,4733,5.10港元,下调,4.90港元,2012-11-06
22086,792,4589,,下调,150日圆,2012-11-06
22087,229,6669,32.20港元,上调,36.10港元,2012-11-05
22088,13,794,8.30港元,上调,8.45港元,2012-11-05
22089,34,370,10.50港元,下调,9.80港元,2012-11-01
22090,16,961,191.80美元,下调,95.10美元,2012-11-01
22091,46,6523,2.70港元,上调,2.74港元,2012-11-01
22092,459,3217,,上调,新台币105元,2012-10-31
22093,4,6461,,上调,新台币380元,2012-10-31
22094,13,7051,,上调,新台币13.30元,2012-10-30
22095,34,4144,12.80港元,下调,8.70港元,2012-10-29
22096,34,6443,4.14港元,上调,4.20港元,2012-10-29
22097,34,6703,3.40港元,上调,3.85港元,2012-10-29
22098,34,6578,,上调,25.50元,2012-10-29
22099,0,6454,,下调,新台币200.00元,2012-10-29
22100,36,5123,,下调,12.4元,2012-10-26
22101,13,5005,,上调,700元,2012-10-26
22102,39,6802,,下调,26元,2012-10-26
22103,39,2764,,上调,105元,2012-10-26
22104,101,6690,8.60港元,下调,4.00港元,2012-10-23
22105,0,6742,30.8港元,上调,37.3港元,2012-10-22
22106,101,6479,44.40港元,上调,49.30港元,2012-10-18
22107,3,7164,6.00美元,上调,6.50美元,2012-10-18
22108,11,6696,3.76港元,上调,5.54港元,2012-10-12
22109,27,10307,,上调,人民币3.80元,2012-10-12
22110,27,6874,4.20港元,上调,4.70港元,2012-10-12
22111,27,6697,,上调,10.20元,2012-10-12
22112,27,6698,,下调,2.70元,2012-10-12
22113,13,6461,,上调,380元,2012-10-12
22114,39,10308,7.09港元,定为,7.09港元,2012-10-12
22115,39,10309,11.85港元,定为,11.85港元,2012-10-12
22116,39,10310,9.45港元,定为,9.45港元,2012-10-12
22117,11,6703,2.80港元,上调,3.60港元,2012-10-11
22118,13,6704,,下调,80.00元,2012-10-11
22119,13,6705,,下调,74.60元,2012-10-11
22120,13,6706,,上调,47.68元,2012-10-11
22121,13,6164,2.05港元,下调,1.70港元,2012-10-11
22122,46,6444,5.57港元,上调,6.35港元,2012-10-11
22123,46,3217,,上调,120元,2012-10-11
22124,46,6454,,下调,240元,2012-10-11
22125,0,7261,14.70港元,下调,13.00港元,2012-10-10
22126,34,6507,105港元,下调,98港元,2012-10-10
22127,34,1609,20.13港元,下调,13.29港元,2012-10-09
22128,153,6454,,上调,220元,2012-10-09
22129,13,2764,,上调,95元,2012-10-09
22130,46,3366,,上调,364元,2012-10-09
22131,27,6709,,上调,人民币25.15元,2012-10-08
22132,13,1941,12.60港元,上调,16.00港元,2012-10-08
22133,13,6233,25.00澳元,上调,28.00澳元,2012-10-08
22134,13,6437,17.80港元,上调,25.80港元,2012-10-08
22135,101,6510,28.50港元,下调,18.50港元,2012-10-08
22136,4,5005,668新台币,上调,700新台币,2012-10-05
22137,432,8923,0.41新元,上调,0.63新元,2012-10-04
22138,34,6713,,下调,52.00元,2012-10-03
22139,34,7051,,上调,新台币16.50元,2012-09-28
22140,13,4612,15.06港元,上调,17.10港元,2012-09-27
22141,4,10311,16.90港元,下调,12.50港元,2012-09-27
22142,39,4054,101港元,定为,101港元,2012-09-27
22143,793,2764,,上调,新台币82元,2012-09-26
22144,16,6659,56.80港元,上调,70.30港元,2012-09-26
22145,4,4420,50.30港元,上调,57.70港元,2012-09-25
22146,39,6781,,上调,新台币395元,2012-09-25
22147,16,6373,9.60港元,下调,8.20港元,2012-09-24
22148,36,6461,,上调,361元,2012-09-21
22149,46,6659,58.5港元,上调,65.0港元,2012-09-21
22150,13,6160,3.90港元,下调,3.40港元,2012-09-19
22151,13,6510,22.45港元,上调,30.00港元,2012-09-17
22152,432,6510,18.30港元,上调,27.50港元,2012-09-17
22153,153,6661,89.70港元,上调,98.50港元,2012-09-17
22154,46,2764,,上调,89.50元,2012-09-17
22155,0,3217,,上调,新台币110元,2012-09-13
22156,0,2340,,下调,12.38元,2012-09-13
22157,13,3221,,上调,新台币155元,2012-09-13
22158,3,6781,,上调,新台币400元,2012-09-10
22159,0,6314,,下调,人民币8.89元,2012-09-07
22160,0,2532,16.04港元,下调,12.94港元,2012-09-07
22161,0,6744,3.67港元,下调,3.22港元,2012-09-07
22162,0,10312,,下调,人民币7.46元,2012-09-07
22163,0,6477,3.62港元,下调,3.11港元,2012-09-07
22164,0,3715,,下调,人民币14.51元,2012-09-07
22165,0,6101,,下调,人民币7.89元,2012-09-07
22166,39,2532,20.86港元,下调,15.16港元,2012-09-06
22167,39,6874,4.75港元,下调,3.40港元,2012-09-06
22168,39,7804,6.75港元,下调,5.33港元,2012-09-06
22169,0,6781,,上调,新台币435元,2012-09-06
22170,153,3217,,上调,新台币117元,2012-09-04
22171,447,3217,,上调,110元,2012-09-04
22172,27,3217,,下调,77元,2012-09-03
22173,459,3217,,上调,86元,2012-09-03
22174,3,6888,,下调,26元,2012-09-03
22175,46,6674,4.90港元,下调,4.00港元,2012-09-03
22176,34,3217,,上调,102元,2012-09-03
22177,153,3716,3.75港元,下调,0.88港元,2012-08-31
22178,153,6636,4.85港元,下调,2.55港元,2012-08-31
22179,153,3719,2.40港元,下调,0.55港元,2012-08-31
22180,34,6731,,下调,82元,2012-08-31
22181,397,2268,9.40港元,下调,9.30港元,2012-08-31
22182,16,1408,17.50港元,上调,20.00港元,2012-08-31
22183,16,6669,28港元,上调,33港元,2012-08-31
22184,101,7261,17.50港元,下调,12.50港元,2012-08-31
22185,46,10313,6.50港元,下调,5.50港元,2012-08-31
22186,34,6733,4.60港元,上调,4.70港元,2012-08-30
22187,13,7109,,下调,19.40元,2012-08-30
22188,13,6422,1.20港元,下调,0.60港元,2012-08-30
22189,432,7261,15.80港元,上调,16.20港元,2012-08-30
22190,34,3217,,下调,新台币91元,2012-08-30
22191,16,6477,4.4港元,下调,3.5港元,2012-08-30
22192,101,2268,7.00港元,上调,9.00港元,2012-08-30
22193,39,4801,24.00港元,上调,26.70港元,2012-08-30
22194,46,6477,4.80港元,下调,3.85港元,2012-08-30
22195,34,3217,,下调,91元,2012-08-29
22196,101,6484,9.00港元,下调,6.00港元,2012-08-29
22197,101,3483,13.50港元,下调,12.00港元,2012-08-29
22198,153,1941,13.02港元,上调,15.36港元,2012-08-29
22199,449,10314,3.70港元,下调,2.90港元,2012-08-29
22200,13,6160,5.7港元,下调,3.9港元,2012-08-29
22201,13,6586,7.00港元,下调,5.20港元,2012-08-29
22202,13,6443,4.07港元,下调,2.30港元,2012-08-29
22203,39,6524,29港元,下调,26港元,2012-08-29
22204,432,6443,3.70港元,下调,3.30港元,2012-08-29
22205,4,3217,,下调,新台币104元,2012-08-29
22206,39,961,189.00美元,下调,153.00美元,2012-08-29
22207,39,6524,29港元,下调,26港元,2012-08-29
22208,13,6740,,上调,50.00元,2012-08-28
22209,153,6888,,下调,27元,2012-08-28
22210,34,6528,,下调,98元,2012-08-28
22211,34,7554,,下调,155元,2012-08-28
22212,34,2273,32.00港元,上调,35.89港元,2012-08-28
22213,34,3323,,下调,新台币236元,2012-08-28
22214,432,4144,14.20港元,下调,10.25港元,2012-08-28
22215,432,2638,4.15港元,下调,3.70港元,2012-08-28
22216,432,6484,7.50港元,下调,6.30港元,2012-08-28
22217,16,2638,4.04港元,下调,3.91港元,2012-08-28
22218,432,6519,0.54美元,下调,0.42美元,2012-08-28
22219,46,3714,7.25港元,下调,5.95港元,2012-08-28
22220,350,4617,24.60港元,上调,28.50港元,2012-08-27
22221,432,5879,7.00港元,下调,5.50港元,2012-08-27
22222,229,6478,26.00港元,上调,28.20港元,2012-08-27
22223,101,6519,0.38美元,下调,0.32美元,2012-08-27
22224,229,6742,33.00港元,上调,36.00港元,2012-08-27
22225,39,5879,12.60港元,下调,5.70港元,2012-08-27
22226,39,1688,100港元,下调,80港元,2012-08-27
22227,217,6743,,下调,人民币19.40元,2012-08-27
22228,46,6744,3.50港元,下调,3.25港元,2012-08-27
22229,34,1407,10.10港元,上调,10.30港元,2012-08-24
22230,153,6312,,上调,21.53港元,2012-08-24
22231,34,370,11.70港元,下调,10.50港元,2012-08-24
22232,229,6745,4.40港元,下调,4.30港元,2012-08-24
22233,229,3147,6.00港元,下调,3.20港元,2012-08-24
22234,229,6746,8.40港元,下调,6.70港元,2012-08-24
22235,39,6747,2.00港元,下调,0.90港元,2012-08-24
22236,46,6913,,下调,新台币20.00元,2012-08-24
22237,46,370,13.00港元,下调,11.10港元,2012-08-24
22238,217,7327,,上调,新台币19元,2012-08-23
22239,459,6749,,上调,新台币16.90元,2012-08-23
22240,229,6659,49.52港元,上调,53.90港元,2012-08-23
22241,229,6460,16.00港元,上调,18.00港元,2012-08-23
22242,46,5575,12.93港元,上调,15.00港元,2012-08-23
22243,229,4350,2.37港元,下调,1.84港元,2012-08-22
22244,229,6422,1.90港元,下调,0.90港元,2012-08-22
22245,46,6577,,下调,新台币14.15元,2012-08-22
22246,46,6750,,下调,新台币11.00元,2012-08-22
22247,217,6802,,下调,新台币22.00元,2012-08-21
22248,13,3244,20.70港元,上调,23.00港元,2012-08-21
22249,39,6588,6.32港元,下调,4.16港元,2012-08-21
22250,39,6479,49.19港元,下调,36.58港元,2012-08-21
22251,39,6523,2.44港元,下调,1.76港元,2012-08-21
22252,46,3717,18港元,上调,20港元,2012-08-21
22253,46,2532,20.00港元,下调,16.10港元,2012-08-21
22254,46,6781,,上调,新台币400元,2012-08-21
22255,46,6661,102.20港元,上调,115.80港元,2012-08-21
22256,153,3919,24港元,下调,19港元,2012-08-20
22257,217,6753,,上调,人民币35.00元,2012-08-20
22258,4,7621,34.00港元,下调,23.20港元,2012-08-20
22259,4,6802,,下调,新台币24元,2012-08-20
22260,39,7621,31.00港元,下调,27.20港元,2012-08-20
22261,350,7286,23.05港元,下调,20.26港元,2012-08-17
22262,39,6478,22.74港元,上调,25.00港元,2012-08-17
22263,459,3919,21.90港元,下调,20.50港元,2012-08-17
22264,34,4190,2.70港元,上调,3.70港元,2012-08-16
22265,217,6757,,下调,人民币20.80元,2012-08-16
22266,153,6758,,下调,新台币11.00元,2012-08-16
22267,39,6759,,上调,新台币450元,2012-08-16
22268,46,1280,5.10港元,下调,4.00港元,2012-08-16
22269,34,4440,58港元,上调,67港元,2012-08-15
22270,153,6517,4.25港元,下调,3.77港元,2012-08-15
22271,16,3789,7.50港元,下调,7.00港元,2012-08-15
22272,4,6524,26.00港元,下调,19.00港元,2012-08-15
22273,4,3167,6.00港元,上调,6.50港元,2012-08-15
22274,153,6163,18.16港元,上调,19.15港元,2012-08-14
22275,153,6703,3.70港元,下调,2.60港元,2012-08-14
22276,16,1687,5.02港元,下调,3.00港元,2012-08-14
22277,13,5760,2.50港元,上调,3.40港元,2012-08-14
22278,101,6764,3.00港元,下调,2.10港元,2012-08-14
22279,46,6765,3.88港元,下调,2.30港元,2012-08-14
22280,34,6747,1.40港元,下调,0.60港元,2012-08-13
22281,4,4775,22.00港元,下调,13.60港元,2012-08-13
22282,13,5653,25.30港元,上调,25.91港元,2012-08-13
22283,4,5653,23.8港元,上调,24.9港元,2012-08-13
22284,13,6703,4.50港元,下调,3.40港元,2012-08-13
22285,217,6488,,上调,新台币38.00元,2012-08-13
22286,459,6488,,上调,新台币35.00元,2012-08-13
22287,34,6749,2.85港元,上调,4.20港元,2012-08-13
22288,34,6802,,下调,新台币28元,2012-08-13
22289,153,4623,8.00港元,定为,8.00港元,2012-08-10
22290,153,1059,9港元,定为,9港元,2012-08-10
22291,13,5005,,上调,670元,2012-08-10
22292,432,6742,37.50港元,定为,37.50港元,2012-08-10
22293,46,150,2.40港元,下调,1.45港元,2012-08-10
22294,350,6733,3.80港元,上调,4.10港元,2012-08-09
22295,447,6769,,上调,120元,2012-08-09
22296,34,6771,4.10港元,下调,2.70港元,2012-08-08
22297,34,6772,8.10港元,下调,6.80港元,2012-08-08
22298,34,6521,3.80港元,下调,2.60港元,2012-08-08
22299,153,6602,21美元,下调,16美元,2012-08-08
22300,34,6846,,上调,新台币74元,2012-08-08
22301,372,7051,,下调,9.75元,2012-08-08
22302,13,373,5.70港元,下调,5.20港元,2012-08-07
22303,13,1803,,下调,人民币30.50元,2012-08-07
22304,13,425,64.20美元,下调,50.00美元,2012-08-07
22305,0,6454,,下调,新台币250元,2012-08-06
22306,16,6454,,下调,新台币192元,2012-08-06
22307,153,6454,,下调,新台币185元,2012-08-06
22308,46,6937,,下调,新台币225元,2012-08-06
22309,27,6454,,下调,180元,2012-08-06
22310,4,6636,3.40港元,下调,2.10港元,2012-08-06
22311,4,6746,9.40港元,下调,7.20港元,2012-08-06
22312,372,6454,,下调,201元,2012-08-06
22313,13,6454,,下调,220元,2012-08-06
22314,4,6454,,下调,200元,2012-08-06
22315,39,6606,3.30港元,下调,1.41港元,2012-08-06
22316,34,6613,,上调,新台币16元,2012-08-03
22317,0,7716,,下调,18.25港元,2012-08-02
22318,0,10315,8.0港元,下调,5.6港元,2012-08-02
22319,0,7949,10.38港元,下调,8.32港元,2012-08-02
22320,0,2575,41.87港元,下调,37.88港元,2012-08-02
22321,0,150,2.10港元,下调,1.30港元,2012-08-02
22322,0,7621,32.49港元,下调,26.55港元,2012-08-02
22323,13,7036,79.71港元,上调,93.60港元,2012-08-02
22324,13,6674,5.50港元,下调,4.20港元,2012-08-02
22325,13,6779,,上调,新台币115元,2012-08-02
22326,34,6780,4.12港元,下调,3.56港元,2012-08-02
22327,432,2638,4.15港元,定为,4.15港元,2012-08-02
22328,432,3955,4.00港元,定为,4.00港元,2012-08-02
22329,101,6780,4.50港元,下调,3.60港元,2012-08-02
22330,34,6781,,上调,新台币303元,2012-08-01
22331,34,2494,2.50港元,定为,2.50港元,2012-08-01
22332,34,6742,34.00港元,定为,34.00港元,2012-08-01
22333,34,10316,12.25港元,定为,12.25港元,2012-08-01
22334,153,3221,,下调,新台币130元,2012-08-01
22335,36,6781,,下调,220元,2012-08-01
22336,4,6781,,上调,325元,2012-08-01
22337,46,6781,,上调,303元,2012-08-01
22338,229,6070,1.56港元,下调,1.14港元,2012-07-31
22339,217,6785,,上调,新台币12.5元,2012-07-31
22340,13,6513,,下调,新台币79元,2012-07-31
22341,13,3221,,下调,新台币140元,2012-07-31
22342,13,797,97港元,上调,99港元,2012-07-31
22343,13,1986,40.93港元,下调,39.38港元,2012-07-31
22344,34,6707,,上调,新台币36.00元,2012-07-31
22345,46,797,125港元,下调,105港元,2012-07-31
22346,3,797,80.00港元,上调,87.00港元,2012-07-31
22347,27,6534,3.50港元,下调,2.40港元,2012-07-31
22348,4,3221,211新台币,下调,180新台币,2012-07-31
22349,4,6454,,下调,230元,2012-07-31
22350,39,7425,5.46港元,定为,5.46港元,2012-07-31
22351,34,6523,1.9港元,下调,1.7港元,2012-07-30
22352,34,6479,57.7港元,下调,48.0港元,2012-07-30
22353,16,6690,14.30港元,下调,8.20港元,2012-07-30
22354,4,3717,,上调,25.23港元,2012-07-30
22355,4,1409,6.37港元,上调,8.5港元,2012-07-30
22356,459,3221,,上调,新台币260元,2012-07-30
22357,4,1805,2.31港元,上调,3.53港元,2012-07-30
22358,4,5457,35港元,下调,33港元,2012-07-30
22359,13,6354,,下调,140元,2012-07-30
22360,46,3244,27.10港元,下调,18.10港元,2012-07-30
22361,39,1409,6.50港元,定为,6.50港元,2012-07-30
22362,39,1805,2.70港元,定为,2.70港元,2012-07-30
22363,39,7103,3.20港元,定为,3.20港元,2012-07-30
22364,39,3717,19.00港元,定为,19.00港元,2012-07-30
22365,39,6152,2.50港元,定为,2.50港元,2012-07-30
22366,13,6794,89.50港元,下调,77.50港元,2012-07-27
22367,0,6524,25.70港元,下调,23.00港元,2012-07-27
22368,46,6355,,下调,28.40元,2012-07-27
22369,16,7231,11.40美元,定为,11.40美元,2012-07-26
22370,0,5123,,下调,10.60元,2012-07-26
22371,4,5123,,下调,10.8元,2012-07-26
22372,13,5123,,下调,15元,2012-07-26
22373,0,6747,2.24港元,下调,1.00港元,2012-07-25
22374,13,1806,,下调,17.00元,2012-07-25
22375,153,6444,5.10港元,上调,5.60港元,2012-07-24
22376,0,6454,,下调,新台币365元,2012-07-24
22377,28,6444,5.00港元,上调,5.70港元,2012-07-23
22378,16,4775,22.90港元,下调,19.40港元,2012-07-23
22379,221,6355,,下调,23元,2012-07-23
22380,13,6886,9.60港元,下调,5.80港元,2012-07-20
22381,13,6605,4.29港元,下调,3.40港元,2012-07-20
22382,13,2764,,下调,87元,2012-07-20
22383,13,4775,22.6港元,下调,14.7港元,2012-07-19
22384,413,2789,32.23港元,下调,16.43港元,2012-07-19
22385,116,6355,,下调,29元,2012-07-18
22386,116,6612,,下调,85元,2012-07-18
22387,116,6803,,上调,40元,2012-07-18
22388,101,4438,,下调,0.755港元,2012-07-18
22389,46,6804,11.20港元,下调,8.72港元,2012-07-18
22390,116,6915,,下调,3.40港元,2012-07-17
22391,116,7673,,下调,5.2港元,2012-07-17
22392,116,7804,,下调,5.10港元,2012-07-17
22393,116,7734,,下调,16.6港元,2012-07-17
22394,116,6874,,下调,3.60港元,2012-07-17
22395,27,6454,,下调,280元,2012-07-17
22396,116,10317,,上调,80元,2012-07-17
22397,116,6805,,下调,5.3港元,2012-07-17
22398,116,10318,,下调,4港元,2012-07-17
22399,16,6944,68港元,上调,75港元,2012-07-17
22400,46,2958,14.00港元,上调,14.70港元,2012-07-17
22401,46,4570,2.70港元,上调,3.10港元,2012-07-17
22402,46,2638,3.60港元,上调,3.90港元,2012-07-17
22403,115,6809,23.50港元,下调,14.80港元,2012-07-16
22404,13,1609,22.00港元,下调,11.50港元,2012-07-16
22405,34,6810,5.60港元,下调,3.90港元,2012-07-13
22406,432,3325,3.30港元,下调,2.80港元,2012-07-13
22407,11,7216,10.0港元,下调,8.4港元,2012-07-13
22408,13,6802,,下调,新台币25元,2012-07-13
22409,13,6811,,下调,新台币87元,2012-07-13
22410,221,2764,,下调,新台币77元,2012-07-13
22411,101,6804,13.30港元,下调,9.00港元,2012-07-13
22412,39,2494,3.50港元,下调,3.00港元,2012-07-13
22413,372,5653,24港元,上调,26港元,2012-07-12
22414,34,7188,3.2港元,上调,3.8港元,2012-07-12
22415,34,7696,5.1港元,上调,6.0港元,2012-07-12
22416,13,6681,7.05港元,上调,7.95港元,2012-07-12
