Unnamed: 0,Finance company,Public company,Before,Operation,After,Date
15467,3,1853,增持,维持在,增持,2019-08-28
15468,3,323,中性,维持在,中性,2019-08-28
15469,1,730,持有,维持在,持有,2019-08-28
15470,1,1529,买进,维持在,买进,2019-08-28
15471,1,971,买进,维持在,买进,2019-08-28
15472,4,731,中性,维持在,中性,2019-08-28
15473,13,76,中性,维持在,中性,2019-08-28
15474,64,730,强于大盘,维持在,强于大盘,2019-08-28
15475,39,730,中性,维持在,中性,2019-08-28
15476,16,971,买进,维持在,买进,2019-08-28
15477,39,1856,增持,维持在,增持,2019-08-28
15478,39,4088,中性,维持在,中性,2019-08-28
15479,39,731,中性,维持在,中性,2019-08-28
15480,39,971,增持,维持在,增持,2019-08-28
15481,39,323,中性,维持在,中性,2019-08-28
15482,1,323,买进,维持在,买进,2019-08-28
15483,27,323,买进,维持在,买进,2019-08-28
15484,1,4218,买进,定为,买进,2019-08-28
15485,15,4219,买进,定为,买进,2019-08-28
15486,9,730,买进,维持在,买进,2019-08-28
15487,218,1085,强于大盘,维持在,强于大盘,2019-08-28
15488,24,4220,强于大盘,定为,强于大盘,2019-08-28
15489,115,456,买进,下调,中性,2019-08-28
15490,115,492,买进,下调,中性,2019-08-28
15491,28,4221,增持,定为,增持,2019-08-28
15492,9,1169,买进,定为,买进,2019-08-28
15493,115,971,中性,下调,弱于大盘,2019-08-28
15494,115,3944,买进,下调,中性,2019-08-28
15495,20,4222,强烈建议买进,下调,与大盘一致,2019-08-28
15496,20,534,强于大盘,下调,与大盘一致,2019-08-28
15497,3,3377,中性,上调,增持,2019-08-28
15498,83,4223,卖出,上调,持有,2019-08-28
15499,9,1068,持有,上调,买进,2019-08-28
15500,20,41,强于大盘,上调,强烈建议买进,2019-08-28
15501,26,971,增持,维持在,增持,2019-08-28
15502,26,1204,增持,维持在,增持,2019-08-28
15503,26,1142,增持,维持在,增持,2019-08-28
15504,26,730,增持,维持在,增持,2019-08-28
15505,26,1853,增持,下调,与类股一致,2019-08-28
15506,93,4224,持有,上调,买进,2019-08-28
15507,94,4225,买进,定为,买进,2019-08-28
15508,147,1068,中性,上调,买进,2019-08-28
15509,18,738,与大盘一致,上调,强于大盘,2019-08-28
15510,56,829,弱于大盘,上调,Peer一致,2019-08-28
15511,13,815,强于大盘,维持在,强于大盘,2019-08-28
15512,28,852,减持,上调,中性,2019-08-28
15513,113,3318,中性,上调,增持,2019-08-28
15514,223,4226,卖出,定为,卖出,2019-08-27
15515,5,4227,买进,维持在,买进,2019-08-27
15516,31,4228,买进,定为,买进,2019-08-27
15517,3,585,中性,维持在,中性,2019-08-27
15518,50,801,买进,维持在,买进,2019-08-27
15519,37,2585,买进,维持在,买进,2019-08-27
15520,37,2584,持有,维持在,持有,2019-08-27
15521,35,4229,买进,维持在,买进,2019-08-27
15522,37,1487,买进,维持在,买进,2019-08-27
15523,37,2583,持有,维持在,持有,2019-08-27
15524,6,1068,增持,维持在,增持,2019-08-27
15525,37,275,持有,维持在,持有,2019-08-27
15526,37,2347,买进,维持在,买进,2019-08-27
15527,16,2372,中性,上调,买进,2019-08-27
15528,37,829,买进,维持在,买进,2019-08-27
15529,37,2093,买进,维持在,买进,2019-08-27
15530,37,572,持有,维持在,持有,2019-08-27
15531,37,2899,持有,维持在,持有,2019-08-27
15532,14,1780,强于大盘,维持在,强于大盘,2019-08-27
15533,37,636,买进,维持在,买进,2019-08-27
15534,37,559,买进,维持在,买进,2019-08-27
15535,218,1951,强于大盘,维持在,强于大盘,2019-08-27
15536,41,513,强于大盘,下调,与大盘一致,2019-08-27
15537,3,4223,中性,维持在,中性,2019-08-27
15538,3,1622,中性,维持在,中性,2019-08-27
15539,224,4113,买进,下调,持有,2019-08-27
15540,41,959,与大盘一致,上调,强于大盘,2019-08-27
15541,20,171,强于大盘,维持在,强于大盘,2019-08-27
15542,8,4113,买进,下调,持有,2019-08-27
15543,39,1346,增持,维持在,增持,2019-08-27
15544,12,128,强于大盘,维持在,强于大盘,2019-08-27
15545,13,829,中性,上调,强于大盘,2019-08-27
15546,30,6,强于大盘,维持在,强于大盘,2019-08-27
15547,67,852,持有,上调,买进,2019-08-27
15548,10,829,买进,维持在,买进,2019-08-27
15549,15,4230,买进,定为,买进,2019-08-27
15550,25,829,强于大盘,维持在,强于大盘,2019-08-27
15551,4,3662,买进,定为,买进,2019-08-27
15552,155,1085,中性,维持在,中性,2019-08-27
15553,4,1819,买进,维持在,买进,2019-08-27
15554,16,2401,买进,维持在,买进,2019-08-27
15555,218,6,与类股一致,维持在,与类股一致,2019-08-27
15556,10,4231,买进,定为,买进,2019-08-27
15557,49,3034,买进,定为,买进,2019-08-27
15558,49,4232,中性,定为,中性,2019-08-27
15559,10,3318,买进,下调,中性,2019-08-27
15560,49,4233,买进,定为,买进,2019-08-27
15561,115,3392,中性,下调,弱于大盘,2019-08-27
15562,49,2662,中性,定为,中性,2019-08-27
15563,52,35,中性,上调,正面,2019-08-27
15564,3,1583,中性,上调,增持,2019-08-27
15565,0,4234,买进,定为,买进,2019-08-27
15566,38,4235,增持,定为,增持,2019-08-27
15567,1,4236,买进,定为,买进,2019-08-27
15568,25,4237,强于大盘,维持在,强于大盘,2019-08-27
15569,25,937,与大盘一致,维持在,与大盘一致,2019-08-27
15570,26,1339,增持,维持在,增持,2019-08-27
15571,26,3517,增持,维持在,增持,2019-08-27
15572,26,1522,增持,维持在,增持,2019-08-27
15573,26,112,增持,维持在,增持,2019-08-27
15574,26,4098,增持,下调,与类股一致,2019-08-27
15575,16,2365,买进,下调,中性,2019-08-27
15576,46,149,买进,下调,持有,2019-08-27
15577,219,4238,买进,下调,持有,2019-08-27
15578,16,536,中性,维持在,中性,2019-08-26
15579,18,1438,弱于大盘,上调,与大盘一致,2019-08-26
15580,12,197,强于大盘,维持在,强于大盘,2019-08-26
15581,12,2880,与大盘一致,维持在,与大盘一致,2019-08-26
15582,3,358,中性,维持在,中性,2019-08-26
15583,12,194,与大盘一致,上调,强于大盘,2019-08-26
15584,20,629,与大盘一致,上调,强烈建议买进,2019-08-26
15585,26,392,增持,维持在,增持,2019-08-26
15586,219,4053,买进,下调,持有,2019-08-26
15587,219,3321,买进,下调,持有,2019-08-26
15588,219,4239,买进,下调,持有,2019-08-26
15589,101,4240,持有,上调,买进,2019-08-26
15590,225,4241,买进,下调,中性,2019-08-23
15591,50,71,买进,维持在,买进,2019-08-23
15592,86,4242,买进,定为,买进,2019-08-23
15593,3,578,中性,维持在,中性,2019-08-23
15594,3,602,增持,维持在,增持,2019-08-23
15595,3,265,减持,维持在,减持,2019-08-23
15596,3,993,中性,维持在,中性,2019-08-23
15597,3,5,减持,维持在,减持,2019-08-23
15598,3,242,中性,维持在,中性,2019-08-23
15599,3,1477,增持,维持在,增持,2019-08-23
15600,3,1368,中性,维持在,中性,2019-08-23
15601,3,932,中性,维持在,中性,2019-08-23
15602,3,1216,增持,维持在,增持,2019-08-23
15603,3,1476,增持,维持在,增持,2019-08-23
15604,3,2455,中性,维持在,中性,2019-08-23
15605,3,664,中性,维持在,中性,2019-08-23
15606,3,653,增持,维持在,增持,2019-08-23
15607,3,681,增持,维持在,增持,2019-08-23
15608,3,1701,中性,维持在,中性,2019-08-23
15609,11,481,中性,维持在,中性,2019-08-23
15610,11,242,买进,维持在,买进,2019-08-23
15611,13,1298,强于大盘,维持在,强于大盘,2019-08-23
15612,11,3542,中性,维持在,中性,2019-08-23
15613,11,358,中性,维持在,中性,2019-08-23
15614,13,358,强于大盘,维持在,强于大盘,2019-08-23
15615,11,578,买进,维持在,买进,2019-08-23
15616,13,5,中性,维持在,中性,2019-08-23
15617,11,800,中性,维持在,中性,2019-08-23
15618,219,265,买进,下调,持有,2019-08-23
15619,13,598,中性,维持在,中性,2019-08-23
15620,10,681,买进,维持在,买进,2019-08-23
15621,0,358,买进,维持在,买进,2019-08-23
15622,16,598,买进,维持在,买进,2019-08-23
15623,0,681,买进,维持在,买进,2019-08-23
15624,16,656,卖出,维持在,卖出,2019-08-23
15625,16,681,中性,维持在,中性,2019-08-23
15626,0,578,买进,维持在,买进,2019-08-23
15627,16,932,中性,维持在,中性,2019-08-23
15628,16,3124,买进,维持在,买进,2019-08-23
15629,16,358,中性,维持在,中性,2019-08-23
15630,16,1579,买进,维持在,买进,2019-08-23
15631,16,1201,买进,维持在,买进,2019-08-23
15632,12,5,与大盘一致,维持在,与大盘一致,2019-08-23
15633,12,681,强于大盘,维持在,强于大盘,2019-08-23
15634,12,3604,与大盘一致,维持在,与大盘一致,2019-08-23
15635,1,4243,买进,维持在,买进,2019-08-23
15636,219,963,买进,维持在,买进,2019-08-23
15637,1,4244,买进,维持在,买进,2019-08-23
15638,1,963,买进,维持在,买进,2019-08-23
15639,3,963,增持,维持在,增持,2019-08-23
15640,153,963,强于大盘,维持在,强于大盘,2019-08-23
15641,218,598,强于大盘,维持在,强于大盘,2019-08-23
15642,64,963,强于大盘,维持在,强于大盘,2019-08-23
15643,218,963,强于大盘,维持在,强于大盘,2019-08-23
15644,30,4243,强于大盘,维持在,强于大盘,2019-08-23
15645,61,4245,买进,维持在,买进,2019-08-23
15646,30,223,强于大盘,维持在,强于大盘,2019-08-23
15647,61,598,持有,维持在,持有,2019-08-23
15648,61,730,买进,维持在,买进,2019-08-23
15649,61,963,买进,维持在,买进,2019-08-23
15650,61,358,买进,维持在,买进,2019-08-23
15651,30,963,强于大盘,维持在,强于大盘,2019-08-23
15652,61,44,持有,维持在,持有,2019-08-23
15653,30,4246,强于大盘,维持在,强于大盘,2019-08-23
15654,39,598,增持,维持在,增持,2019-08-23
15655,39,963,增持,维持在,增持,2019-08-23
15656,39,4243,增持,维持在,增持,2019-08-23
15657,39,358,中性,维持在,中性,2019-08-23
15658,39,242,中性,维持在,中性,2019-08-23
15659,39,410,中性,维持在,中性,2019-08-23
15660,37,307,持有,维持在,持有,2019-08-23
15661,4,4243,买进,维持在,买进,2019-08-23
15662,37,963,买进,维持在,买进,2019-08-23
15663,37,839,持有,维持在,持有,2019-08-23
15664,4,598,减持,维持在,减持,2019-08-23
15665,37,381,持有,维持在,持有,2019-08-23
15666,4,963,买进,维持在,买进,2019-08-23
15667,37,1628,持有,维持在,持有,2019-08-23
15668,25,1460,强于大盘,维持在,强于大盘,2019-08-23
15669,68,1353,买进,维持在,买进,2019-08-23
15670,6,4247,中性,定为,中性,2019-08-23
15671,50,1178,买进,下调,中性,2019-08-23
15672,49,4170,买进,定为,买进,2019-08-23
15673,118,4248,买进,定为,买进,2019-08-23
15674,118,2931,买进,定为,买进,2019-08-23
15675,118,2912,买进,定为,买进,2019-08-23
15676,16,242,中性,维持在,中性,2019-08-23
15677,118,2932,买进,定为,买进,2019-08-23
15678,12,242,与大盘一致,维持在,与大盘一致,2019-08-23
15679,10,4196,买进,定为,买进,2019-08-23
15680,41,3101,强于大盘,定为,强于大盘,2019-08-23
15681,78,4249,买进,下调,持有,2019-08-23
15682,39,4250,中性,下调,减持,2019-08-23
15683,24,4251,强于大盘,下调,与大盘一致,2019-08-23
15684,218,4252,强于大盘,定为,强于大盘,2019-08-23
15685,218,3695,强于类股,下调,与类股一致,2019-08-23
15686,44,242,强于大盘,下调,与大盘一致,2019-08-23
15687,218,932,强于类股,下调,与类股一致,2019-08-23
15688,20,510,与大盘一致,上调,强于大盘,2019-08-23
15689,24,4222,强于大盘,下调,与大盘一致,2019-08-23
15690,3,1958,减持,上调,中性,2019-08-23
15691,218,218,与类股一致,上调,强于类股,2019-08-23
15692,26,598,增持,维持在,增持,2019-08-23
15693,26,358,增持,维持在,增持,2019-08-23
15694,46,4253,买进,下调,强于大盘,2019-08-23
15695,45,4254,中性,上调,买进,2019-08-23
15696,101,4255,持有,上调,买进,2019-08-23
15697,45,4241,买进,下调,中性,2019-08-23
15698,13,656,强于大盘,维持在,强于大盘,2019-08-22
15699,226,4130,买入,定为,买入,2019-08-22
15700,78,4256,买进,下调,持有,2019-08-22
15701,78,3076,持有,上调,买进,2019-08-22
15702,11,656,买进,维持在,买进,2019-08-22
15703,11,684,中性,维持在,中性,2019-08-22
15704,11,2150,中性,维持在,中性,2019-08-22
15705,11,394,卖出,维持在,卖出,2019-08-22
15706,11,4257,中性,维持在,中性,2019-08-22
15707,11,1087,买进,维持在,买进,2019-08-22
15708,224,265,持有,上调,买进,2019-08-22
15709,8,265,持有,上调,买进,2019-08-22
15710,67,4258,持有,上调,买进,2019-08-22
15711,24,657,强于大盘,定为,强于大盘,2019-08-22
15712,3,1950,中性,维持在,中性,2019-08-22
15713,3,4257,中性,维持在,中性,2019-08-22
15714,3,3076,中性,维持在,中性,2019-08-22
15715,3,3159,减持,维持在,减持,2019-08-22
15716,3,873,中性,维持在,中性,2019-08-22
15717,3,1087,增持,维持在,增持,2019-08-22
15718,3,684,减持,维持在,减持,2019-08-22
15719,3,1270,中性,维持在,中性,2019-08-22
15720,3,256,增持,维持在,增持,2019-08-22
15721,3,401,中性,维持在,中性,2019-08-22
15722,35,1871,买进,维持在,买进,2019-08-22
15723,50,1248,买进,下调,中性,2019-08-22
15724,92,1003,中性,维持在,中性,2019-08-22
15725,219,4259,持有,定为,持有,2019-08-22
15726,41,2905,强于大盘,维持在,强于大盘,2019-08-22
15727,41,441,强于大盘,维持在,强于大盘,2019-08-22
15728,41,545,强于大盘,维持在,强于大盘,2019-08-22
15729,12,1282,强于大盘,维持在,强于大盘,2019-08-22
15730,12,2721,强于大盘,维持在,强于大盘,2019-08-22
15731,14,415,中性,维持在,中性,2019-08-22
15732,20,4260,强于大盘,维持在,强于大盘,2019-08-22
15733,12,222,强于大盘,下调,与大盘一致,2019-08-22
15734,16,4257,中性,上调,买进,2019-08-22
15735,41,434,一致,上调,强于大盘,2019-08-22
15736,26,3076,增持,维持在,增持,2019-08-22
15737,37,453,持有,上调,买进,2019-08-22
15738,7,299,中性,上调,强于大盘,2019-08-22
15739,7,1193,中性,上调,强于大盘,2019-08-22
15740,18,525,强于大盘,下调,与大盘一致,2019-08-22
15741,42,4261,买进,定为,买进,2019-08-22
15742,42,3525,中性,定为,中性,2019-08-22
15743,42,4262,买进,定为,买进,2019-08-22
15744,42,3524,中性,定为,中性,2019-08-22
15745,61,4263,买进,定为,买进,2019-08-22
15746,42,642,买进,定为,买进,2019-08-22
15747,22,4264,买进,定为,买进,2019-08-22
15748,7,656,强于大盘,下调,中性,2019-08-22
15749,11,1297,买进,下调,中性,2019-08-22
15750,218,2344,强于类股,下调,与类股一致,2019-08-22
15751,22,3048,中性,定为,中性,2019-08-22
15752,218,2723,强于类股,下调,与类股一致,2019-08-22
15753,10,1872,买进,定为,买进,2019-08-22
15754,7,4265,强于大盘,定为,强于大盘,2019-08-22
15755,9,2229,买进,定为,买进,2019-08-22
15756,155,3032,中性,上调,增持,2019-08-22
15757,61,39,持有,上调,买进,2019-08-22
15758,25,3159,强于大盘,维持在,强于大盘,2019-08-22
15759,26,4257,增持,维持在,增持,2019-08-22
15760,26,1282,增持,维持在,增持,2019-08-22
15761,26,1871,增持,维持在,增持,2019-08-22
15762,26,1087,增持,维持在,增持,2019-08-22
15763,26,664,增持,维持在,增持,2019-08-22
15764,45,1566,卖出,上调,中性,2019-08-22
15765,46,962,买进,下调,强于大盘,2019-08-22
15766,46,3145,买进,下调,持有,2019-08-22
15767,61,4266,持有,维持在,持有,2019-08-21
15768,227,662,中性,维持在,中性,2019-08-21
15769,227,256,强于大盘,维持在,强于大盘,2019-08-21
15770,12,4266,强于大盘,维持在,强于大盘,2019-08-21
15771,12,3447,强于大盘,维持在,强于大盘,2019-08-21
15772,19,1929,买进,下调,中性,2019-08-21
15773,1,474,买进,维持在,买进,2019-08-21
15774,0,474,持有,维持在,持有,2019-08-21
15775,0,4267,持有,维持在,持有,2019-08-21
15776,0,724,持有,维持在,持有,2019-08-21
15777,18,3330,强于大盘,定为,强于大盘,2019-08-21
15778,0,74,持有,维持在,持有,2019-08-21
15779,0,1171,持有,维持在,持有,2019-08-21
15780,0,18,持有,维持在,持有,2019-08-21
15781,19,2070,买进,下调,中性,2019-08-21
15782,0,674,持有,维持在,持有,2019-08-21
15783,0,662,持有,维持在,持有,2019-08-21
15784,111,4268,买进,下调,持有,2019-08-21
15785,0,684,持有,维持在,持有,2019-08-21
15786,13,1048,中性,维持在,中性,2019-08-21
15787,13,256,中性,维持在,中性,2019-08-21
15788,69,4269,买进,下调,中性,2019-08-21
15789,30,598,强于大盘,维持在,强于大盘,2019-08-21
15790,30,1434,与大盘一致,维持在,与大盘一致,2019-08-21
15791,4,961,中性,维持在,中性,2019-08-21
15792,216,4270,弱于大盘,上调,中性,2019-08-21
15793,83,455,买进,下调,持有,2019-08-21
15794,67,1567,持有,上调,买进,2019-08-21
15795,39,4266,增持,维持在,增持,2019-08-21
15796,39,4271,增持,定为,增持,2019-08-21
15797,14,662,中性,维持在,中性,2019-08-21
15798,67,29,持有,上调,买进,2019-08-21
15799,14,256,中性,维持在,中性,2019-08-21
15800,49,1320,中性,维持在,中性,2019-08-21
15801,3,860,增持,维持在,增持,2019-08-21
15802,3,1826,增持,维持在,增持,2019-08-21
15803,3,4266,中性,维持在,中性,2019-08-21
15804,35,4272,买进,定为,买进,2019-08-21
15805,3,191,增持,维持在,增持,2019-08-21
15806,16,304,买进,维持在,买进,2019-08-21
15807,16,4273,买进,下调,卖出,2019-08-21
15808,16,256,买进,维持在,买进,2019-08-21
15809,207,4274,买进,下调,增持,2019-08-21
15810,11,1377,中性,维持在,中性,2019-08-21
15811,11,1434,卖出,维持在,卖出,2019-08-21
15812,11,178,中性,维持在,中性,2019-08-21
15813,11,4266,买进,维持在,买进,2019-08-21
15814,11,256,买进,维持在,买进,2019-08-21
15815,20,3267,强于大盘,维持在,强于大盘,2019-08-21
15816,20,4266,强于大盘,维持在,强于大盘,2019-08-21
15817,15,2705,买进,定为,买进,2019-08-21
15818,228,3925,中性,定为,中性,2019-08-21
15819,64,474,强于大盘,下调,与大盘一致,2019-08-21
15820,97,4275,买进,下调,卖出,2019-08-21
15821,49,4276,中性,定为,中性,2019-08-21
15822,49,4277,买进,定为,买进,2019-08-21
15823,30,4278,与大盘一致,定为,与大盘一致,2019-08-21
15824,49,4279,中性,定为,中性,2019-08-21
15825,30,4280,强于大盘,定为,强于大盘,2019-08-21
15826,31,4281,买进,定为,买进,2019-08-21
15827,49,4282,中性,定为,中性,2019-08-21
15828,49,4283,中性,定为,中性,2019-08-21
15829,30,4284,强于大盘,定为,强于大盘,2019-08-21
15830,13,1211,强于大盘,下调,中性,2019-08-21
15831,83,4285,持有,下调,卖出,2019-08-21
15832,43,2070,买进,下调,中性,2019-08-21
15833,155,4286,增持,下调,中性,2019-08-21
15834,61,2244,买进,下调,卖出,2019-08-21
15835,7,572,弱于大盘,上调,中性,2019-08-21
15836,3,2963,减持,上调,中性,2019-08-21
15837,61,1699,持有,上调,买进,2019-08-21
15838,12,1473,弱于大盘,上调,与大盘一致,2019-08-21
15839,7,272,弱于大盘,上调,中性,2019-08-21
15840,27,1538,中性,上调,买进,2019-08-21
15841,0,4287,买进,定为,买进,2019-08-21
15842,16,4287,买进,定为,买进,2019-08-21
15843,41,4273,强于大盘,下调,与大盘一致,2019-08-21
15844,166,1987,买进,下调,持有,2019-08-21
15845,46,2052,强于大盘,下调,持有,2019-08-21
15846,45,4188,中性,上调,买进,2019-08-21
15847,229,4288,持有,下调,卖出,2019-08-21
15848,45,961,中性,上调,买进,2019-08-21
15849,13,909,强于大盘,下调,中性,2019-08-20
15850,230,909,买进,下调,强于大盘,2019-08-20
15851,61,2452,持有,维持在,持有,2019-08-20
15852,61,1847,买进,维持在,买进,2019-08-20
15853,61,3988,买进,维持在,买进,2019-08-20
15854,61,841,买进,维持在,买进,2019-08-20
15855,17,1206,买进,维持在,买进,2019-08-20
15856,3,398,增持,维持在,增持,2019-08-20
15857,3,359,中性,维持在,中性,2019-08-20
15858,3,402,中性,维持在,中性,2019-08-20
15859,3,403,中性,维持在,中性,2019-08-20
15860,3,350,中性,维持在,中性,2019-08-20
15861,3,406,中性,维持在,中性,2019-08-20
15862,3,2172,增持,维持在,增持,2019-08-20
15863,3,408,增持,维持在,增持,2019-08-20
15864,3,4260,减持,上调,中性,2019-08-20
15865,11,850,中性,维持在,中性,2019-08-20
15866,11,2346,中性,维持在,中性,2019-08-20
15867,11,841,中性,维持在,中性,2019-08-20
15868,72,909,买进,下调,持有,2019-08-20
15869,16,993,买进,维持在,买进,2019-08-20
15870,16,1913,中性,维持在,中性,2019-08-20
15871,16,841,买进,维持在,买进,2019-08-20
15872,7,984,强于大盘,维持在,强于大盘,2019-08-20
15873,12,841,与大盘一致,维持在,与大盘一致,2019-08-20
15874,8,4289,买进,定为,买进,2019-08-20
15875,8,1388,买进,下调,持有,2019-08-20
15876,8,1644,买进,下调,持有,2019-08-20
15877,13,984,强于大盘,维持在,强于大盘,2019-08-20
15878,231,4290,中性,定为,中性,2019-08-20
15879,27,1539,买进,上调,确信买进,2019-08-20
15880,20,3411,强烈建议买进,下调,强于大盘,2019-08-20
15881,28,179,中性,下调,减持,2019-08-20
15882,52,1485,中性,上调,正面,2019-08-20
15883,96,835,弱于大盘,上调,与大盘一致,2019-08-20
15884,219,4048,持有,上调,买进,2019-08-20
15885,50,4113,中性,上调,买进,2019-08-20
15886,139,4291,买进,定为,买进,2019-08-20
15887,155,1494,中性,上调,增持,2019-08-20
15888,30,1284,与大盘一致,上调,强于大盘,2019-08-20
15889,69,984,买进,维持在,买进,2019-08-20
15890,26,4292,增持,定为,增持,2019-08-20
15891,9,2226,持有,定为,持有,2019-08-20
15892,13,1959,中性,上调,强于大盘,2019-08-20
15893,9,4293,买进,定为,买进,2019-08-20
15894,9,2225,买进,定为,买进,2019-08-20
15895,16,242,买进,下调,中性,2019-08-20
15896,9,4294,买进,定为,买进,2019-08-20
15897,28,1033,增持,下调,中性,2019-08-20
15898,9,4295,持有,定为,持有,2019-08-20
15899,22,2151,买进,定为,买进,2019-08-20
15900,28,2032,中性,下调,减持,2019-08-20
15901,22,2138,中性,定为,中性,2019-08-20
15902,28,266,中性,上调,增持,2019-08-20
15903,20,869,强于大盘,上调,强烈建议买进,2019-08-20
15904,26,1530,增持,维持在,增持,2019-08-20
15905,25,38,与大盘一致,维持在,与大盘一致,2019-08-20
15906,99,824,标普将京东评级,上调,BBB，展望稳定,2019-08-20
15907,11,4296,买进,定为,买进,2019-08-20
15908,0,4297,买进,下调,持有,2019-08-20
15909,46,1987,持有,上调,强于大盘,2019-08-20
15910,45,1094,中性,上调,买进,2019-08-20
15911,124,1407,买进,下调,中性,2019-08-19
15912,16,850,买进,下调,卖出,2019-08-19
15913,51,4298,买进,定为,买进,2019-08-19
15914,39,2362,增持,定为,增持,2019-08-19
15915,39,3950,中性,定为,中性,2019-08-19
15916,39,1662,增持,定为,增持,2019-08-19
15917,155,4299,中性,定为,中性,2019-08-19
15918,96,4300,强于大盘,定为,强于大盘,2019-08-19
15919,17,2229,买进,定为,买进,2019-08-19
15920,39,4278,中性,定为,中性,2019-08-19
15921,18,4050,与大盘一致,定为,与大盘一致,2019-08-19
15922,39,4280,增持,定为,增持,2019-08-19
15923,27,2663,买进,定为,买进,2019-08-19
15924,27,4301,中性,定为,中性,2019-08-19
15925,115,2540,买进,定为,买进,2019-08-19
15926,28,4302,增持,定为,增持,2019-08-19
15927,27,2540,买进,定为,买进,2019-08-19
15928,92,799,买进,维持在,买进,2019-08-19
15929,28,2663,增持,定为,增持,2019-08-19
15930,39,4303,减持,维持在,减持,2019-08-19
15931,1,4302,买进,定为,买进,2019-08-19
15932,39,4301,增持,定为,增持,2019-08-19
15933,39,3083,增持,定为,增持,2019-08-19
15934,27,4302,买进,定为,买进,2019-08-19
15935,39,2215,中性,定为,中性,2019-08-19
15936,28,2540,增持,定为,增持,2019-08-19
15937,26,4302,增持,定为,增持,2019-08-19
15938,17,4302,买进,定为,买进,2019-08-19
15939,96,4302,强于大盘,定为,强于大盘,2019-08-19
15940,0,1,买进,维持在,买进,2019-08-19
15941,28,4304,增持,下调,中性,2019-08-19
15942,43,3987,中性,维持在,中性,2019-08-19
15943,0,4266,买进,维持在,买进,2019-08-19
15944,43,2595,买进,维持在,买进,2019-08-19
15945,43,1,买进,维持在,买进,2019-08-19
15946,0,993,买进,维持在,买进,2019-08-19
15947,43,109,买进,维持在,买进,2019-08-19
15948,0,3252,买进,维持在,买进,2019-08-19
15949,0,2867,买进,维持在,买进,2019-08-19
15950,96,2682,与大盘一致,上调,强于大盘,2019-08-19
15951,3,4305,增持,维持在,增持,2019-08-19
15952,0,598,买进,维持在,买进,2019-08-19
15953,3,662,增持,维持在,增持,2019-08-19
15954,3,77,增持,维持在,增持,2019-08-19
15955,3,4302,中性,定为,中性,2019-08-19
15956,13,2774,中性,维持在,中性,2019-08-19
15957,39,1851,减持,上调,增持,2019-08-19
15958,114,1944,持有,上调,买进,2019-08-19
15959,15,4306,买进,下调,中性,2019-08-19
15960,219,321,持有,上调,买进,2019-08-19
15961,20,1383,与大盘一致,上调,强烈建议买进,2019-08-19
15962,20,4307,强于大盘,定为,强于大盘,2019-08-19
15963,15,4308,买进,定为,买进,2019-08-19
15964,15,4309,买进,定为,买进,2019-08-19
15965,15,4310,买进,定为,买进,2019-08-19
15966,16,1246,中性,维持在,中性,2019-08-19
15967,16,387,买进,维持在,买进,2019-08-19
15968,16,1440,买进,维持在,买进,2019-08-19
15969,16,1568,买进,维持在,买进,2019-08-19
15970,12,251,与大盘一致,维持在,与大盘一致,2019-08-19
15971,12,304,与大盘一致,维持在,与大盘一致,2019-08-19
15972,12,77,强于大盘,维持在,强于大盘,2019-08-19
15973,11,77,中性,维持在,中性,2019-08-19
15974,11,2211,中性,维持在,中性,2019-08-19
15975,15,4311,买进,维持在,买进,2019-08-19
15976,15,4312,买进,维持在,买进,2019-08-19
15977,146,4301,强于大盘,定为,强于大盘,2019-08-19
15978,11,459,中性,维持在,中性,2019-08-19
15979,37,4301,买进,定为,买进,2019-08-19
15980,11,4313,买进,维持在,买进,2019-08-19
15981,15,1213,买进,维持在,买进,2019-08-19
15982,155,4302,增持,定为,增持,2019-08-19
15983,15,4314,买进,维持在,买进,2019-08-19
15984,15,4315,买进,维持在,买进,2019-08-19
15985,15,1209,买进,维持在,买进,2019-08-19
15986,155,2663,增持,定为,增持,2019-08-19
15987,15,4316,买进,维持在,买进,2019-08-19
15988,24,2663,强于大盘,定为,强于大盘,2019-08-19
15989,15,4317,买进,维持在,买进,2019-08-19
15990,96,2663,强于大盘,定为,强于大盘,2019-08-19
15991,37,2663,买进,定为,买进,2019-08-19
15992,3,4318,中性,上调,增持,2019-08-19
15993,4,2292,中性,上调,买进,2019-08-19
15994,190,1844,中性,上调,买进,2019-08-19
15995,30,3585,与大盘一致,上调,强于大盘,2019-08-19
15996,96,4298,强于大盘,定为,强于大盘,2019-08-19
15997,13,4319,中性,定为,中性,2019-08-19
15998,13,4320,弱于大盘,定为,弱于大盘,2019-08-19
15999,190,3481,花旗将德国汉莎航空公司评级,下调,中性,2019-08-19
16000,190,2269,花旗将法航-荷航集团评级,上调,买进,2019-08-19
16001,232,4321,Nord/LB将Telefonica评级,下调,持有,2019-08-19
16002,27,4297,买进,下调,中性,2019-08-19
16003,46,617,持有,上调,买进,2019-08-19
16004,101,4322,持有,下调,卖出,2019-08-19
16005,3,1568,中性,维持在,中性,2019-08-16
16006,68,4302,中性,定为,中性,2019-08-16
16007,67,1568,买进,下调,持有,2019-08-16
16008,68,2682,中性,上调,买进,2019-08-16
16009,3,1236,中性,维持在,中性,2019-08-16
16010,224,3411,持有,上调,买进,2019-08-16
16011,56,56,与类股一致,上调,强于类股,2019-08-16
16012,3,186,增持,维持在,增持,2019-08-16
